year,temp_anomaly_c,co2_ppm,ocean_ph,biodiversity_index,methane_ppb,ash_optical_depth,magnetosphere_strength,subsurface_habitat_fraction,seismic_intensity
8798.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8808.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8818.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8828.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8838.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8848.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8858.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8868.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8878.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8888.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8898.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8908.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8918.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8928.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8938.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8948.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8958.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8968.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8978.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8988.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8998.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9008.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9018.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9028.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9038.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9048.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9058.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9068.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9078.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9088.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9098.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9108.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9118.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9128.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9138.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9148.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9158.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9168.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9178.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9188.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9198.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9208.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9218.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9228.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9238.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9248.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9258.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9268.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9278.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9288.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9298.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9308.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9318.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9328.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9338.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9348.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9358.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9368.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9378.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9388.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9398.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9408.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9418.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9428.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9438.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9448.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9458.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9468.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9478.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9488.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9498.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9508.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9518.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9528.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9538.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9548.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9558.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9568.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
9578.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9588.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9598.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9608.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9618.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9628.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9638.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9648.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9658.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9668.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9678.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9688.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9698.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9708.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9718.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9728.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9738.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9748.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9758.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9768.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9778.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9788.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9798.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9808.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9818.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9828.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9838.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9848.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9858.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9868.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9878.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9888.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9898.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9908.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9918.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9928.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9938.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9948.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9958.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9968.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9978.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9988.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
9998.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0005
