year,temp_anomaly_c,co2_ppm,ocean_ph,biodiversity_index,methane_ppb,dust_optical_depth,magnetosphere_strength,subsurface_habitat_fraction,seismic_intensity
8938.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8948.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8958.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8968.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8978.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8988.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8998.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9008.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9018.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9028.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9038.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9048.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9058.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9068.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9078.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9088.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9098.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9108.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9118.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9128.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9138.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9148.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9158.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9168.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9178.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9188.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9198.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9208.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9218.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9228.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9238.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9248.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9258.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9268.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9278.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9288.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9298.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9308.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9318.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9328.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9338.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9348.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9358.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9368.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9378.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9388.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9398.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9408.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9418.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9428.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9438.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9448.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9458.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9468.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9478.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9488.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9498.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9508.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9518.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9528.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9538.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9548.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9558.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9568.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9578.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9588.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9598.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9608.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9618.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9628.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9638.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9648.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9658.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9668.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9678.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9688.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9698.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9708.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9718.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9728.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9738.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9748.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9758.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9768.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9778.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9788.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9798.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9808.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9818.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9828.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9838.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9848.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9858.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9868.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9878.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9888.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9898.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9908.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9918.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9928.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9938.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9948.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9958.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9968.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9978.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9988.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
9998.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
